work_id,sale_price,regular_price,size_id
126153,355,635,2936
126153,385,695,3040
126153,475,875,3648
126153,655,1235,4860
126153,785,1495,5468
126274,215,355,2016
126274,245,415,2420
126274,285,495,3024
126274,305,535,3226
126274,355,635,3629
126274,385,695,4030
126274,475,875,4836
126274,655,1235,6048
126274,785,1495,6854
126142,215,355,1620
126142,245,415,2024
126142,285,495,2430
126142,305,535,2632
126142,355,635,2936
126142,385,695,3040
126142,475,875,3648
126142,655,1235,4860
126142,785,1495,5468
5093,315,555,3624
5093,405,735,4630
5093,515,955,5436
5093,585,1095,6040
5093,745,1415,7248
5095,95,95,30
5095,85,85,24
5095,75,75,20
5095,315,555,3624
5095,405,735,4630
5095,515,955,5436
5095,585,1095,6040
5095,745,1415,7248
5097,95,95,30
5097,85,85,24
5097,315,555,3624
5097,405,735,4630
5097,515,955,5436
5097,585,1095,6040
5099,85,85,24
5099,95,95,30
5099,315,555,3624
5099,405,735,4630
5099,515,955,5436
5099,585,1095,6040
5099,745,1415,7248
5101,315,555,3624
5101,405,735,4630
5101,515,955,5436
5101,585,1095,6040
5101,745,1415,7248
5103,315,555,3624
5103,405,735,4630
5103,515,955,5436
5103,585,1095,6040
5103,745,1415,7248
5105,85,85,24
5105,95,95,30
5105,315,555,3624
5105,405,735,4630
5105,515,955,5436
5105,585,1095,6040
5105,745,1415,7248
5109,315,555,3624
5109,405,735,4630
5109,515,955,5436
5109,585,1095,6040
5109,745,1415,7248
185353,315,555,2436
185353,405,735,3046
185353,515,955,3654
185353,585,1095,4060
185353,745,1415,4872
5111,315,555,3624
5111,405,735,4630
5111,515,955,5436
5111,585,1095,6040
5111,745,1415,7248
5115,315,555,3624
5115,405,735,4630
5115,515,955,5436
5115,585,1095,6040
5115,745,1415,7248
5113,275,475,3020
5113,315,555,3624
5113,405,735,4630
5113,515,955,5436
5113,585,1095,6040
5113,745,1415,7248
5117,315,555,3624
5117,405,735,4630
5117,515,955,5436
5117,585,1095,6040
5117,745,1415,7248
5119,315,555,3624
5119,405,735,4630
5119,515,955,5436
5119,585,1095,6040
5119,745,1415,7248
5121,275,475,3020
5121,315,555,3624
5121,405,735,4630
5121,515,955,5436
5121,585,1095,6040
5121,745,1415,7248
185266,315,555,3624
185266,405,735,4630
185266,515,955,5436
185266,585,1095,6040
185266,745,1415,7248
5125,355,635,2936
5125,385,695,3040
5125,475,875,3648
5125,655,1235,4860
5125,785,1495,5468
5127,355,635,2936
5127,385,695,3040
5127,475,875,3648
5127,655,1235,4860
5127,785,1495,5468
5129,355,635,3629
5129,385,695,4030
5129,475,875,4836
5129,655,1235,6048
5129,785,1495,6854
185308,355,635,3629
185308,385,695,4030
185308,475,875,4836
185308,655,1235,6048
185308,785,1495,6854
5133,315,555,3624
5133,405,735,4630
5133,515,955,5436
5133,585,1095,6040
5133,745,1415,7248
5135,125,125,36
5135,95,95,30
5135,355,635,3629
5135,385,695,4030
5135,475,875,4836
5135,655,1235,6048
5135,785,1495,6854
5137,315,555,3624
5137,405,735,4630
5137,515,955,5436
5137,585,1095,6040
5137,745,1415,7248
185317,355,635,3629
185317,385,695,4030
185317,475,875,4836
185317,655,1235,6048
185317,785,1495,6854
5141,315,555,3624
5141,405,735,4630
5141,515,955,5436
5141,585,1095,6040
5141,745,1415,7248
5143,125,125,36
5143,95,95,30
5143,85,85,24
5143,75,75,20
5143,315,555,3624
5143,405,735,4630
5143,515,955,5436
5143,585,1095,6040
5143,745,1415,7248
5155,85,85,24
5155,95,95,30
5155,315,555,3624
5155,405,735,4630
5155,515,955,5436
5155,585,1095,6040
5155,745,1415,7248
5161,355,635,2936
5161,385,695,3040
5161,475,875,3648
5161,655,1235,4860
5161,785,1495,5468
5163,355,635,2936
5163,385,695,3040
5163,475,875,3648
5163,655,1235,4860
5163,785,1495,5468
5221,85,85,24
5221,95,95,30
5221,315,555,3624
5221,405,735,4630
5221,515,955,5436
5221,585,1095,6040
126522,195,315,2016
126522,225,375,2420
126522,265,455,3024
126522,285,495,3226
126522,335,595,3629
126522,365,655,4030
126522,455,835,4836
126522,635,1195,6048
126522,765,1455,6854
126533,195,315,2016
126533,225,375,2420
126533,265,455,3024
126533,285,495,3226
126533,335,595,3629
126533,365,655,4030
126533,455,835,4836
126533,635,1195,6048
126533,765,1455,6854
126307,195,315,2016
126307,225,375,2420
126307,265,455,3024
126307,285,495,3226
126307,335,595,3629
126307,365,655,4030
126307,455,835,4836
126307,635,1195,6048
126307,765,1455,6854
126324,195,315,2016
126324,225,375,2420
126324,265,455,3024
126324,285,495,3226
126324,335,595,3629
126324,365,655,4030
126324,455,835,4836
126324,635,1195,6048
126324,765,1455,6854
129073,195,315,1620
129073,225,375,2024
129073,265,455,2430
129073,285,495,2632
129073,335,595,2936
129073,365,655,3040
129073,455,835,3648
129073,635,1195,4860
129073,765,1455,5468
126335,195,315,2016
126335,225,375,2420
126335,265,455,3024
126335,285,495,3226
126335,335,595,3629
126335,365,655,4030
126335,455,835,4836
126335,635,1195,6048
126335,765,1455,6854
128992,215,355,2416
128992,255,435,3020
128992,295,515,3624
128992,385,695,4630
128992,495,915,5436
128992,565,1055,6040
128992,725,1375,7248
126346,195,315,2016
126346,225,375,2420
126346,265,455,3024
126346,285,495,3226
126346,335,595,3629
126346,365,655,4030
126346,455,835,4836
126346,635,1195,6048
126346,765,1455,6854
128791,215,355,2416
128791,255,435,3020
128791,295,515,3624
128791,385,695,4630
128791,495,915,5436
128791,565,1055,6040
128791,725,1375,7248
126357,195,315,2016
126357,225,375,2420
126357,265,455,3024
126357,285,495,3226
126357,335,595,3629
126357,365,655,4030
126357,455,835,4836
126357,635,1195,6048
126357,765,1455,6854
128800,215,355,2416
128800,255,435,3020
128800,295,515,3624
128800,385,695,4630
128800,495,915,5436
128800,565,1055,6040
128800,725,1375,7248
126401,195,315,2016
126401,225,375,2420
126401,265,455,3024
126401,285,495,3226
126401,335,595,3629
126401,365,655,4030
126401,455,835,4836
126401,635,1195,6048
126401,765,1455,6854
126368,195,315,2016
126368,225,375,2420
126368,265,455,3024
126368,285,495,3226
126368,335,595,3629
126368,365,655,4030
126368,455,835,4836
126368,635,1195,6048
126368,765,1455,6854
126379,195,315,2016
126379,225,375,2420
126379,265,455,3024
126379,285,495,3226
126379,335,595,3629
126379,365,655,4030
126379,455,835,4836
126379,635,1195,6048
126379,765,1455,6854
126390,195,315,2016
126390,225,375,2420
126390,265,455,3024
126390,285,495,3226
126390,335,595,3629
126390,365,655,4030
126390,455,835,4836
126390,635,1195,6048
126390,765,1455,6854
126434,195,315,2016
126434,225,375,2420
126434,265,455,3024
126434,285,495,3226
126434,335,595,3629
126434,365,655,4030
126434,455,835,4836
126434,635,1195,6048
126434,765,1455,6854
126423,195,315,2016
126423,225,375,2420
126423,265,455,3024
126423,285,495,3226
126423,335,595,3629
126423,365,655,4030
126423,455,835,4836
126423,635,1195,6048
126423,765,1455,6854
126489,195,315,2016
126489,225,375,2420
126489,265,455,3024
126489,285,495,3226
126489,335,595,3629
126489,365,655,4030
126489,455,835,4836
126489,635,1195,6048
126489,765,1455,6854
126500,195,315,2016
126500,225,375,2420
126500,265,455,3024
126500,285,495,3226
126500,335,595,3629
126500,365,655,4030
126500,455,835,4836
126500,635,1195,6048
126500,765,1455,6854
128836,215,355,2416
128836,255,435,3020
128836,295,515,3624
128836,385,695,4630
128836,495,915,5436
128836,565,1055,6040
128836,725,1375,7248
126511,195,315,2016
126511,225,375,2420
126511,265,455,3024
126511,285,495,3226
126511,335,595,3629
126511,365,655,4030
126511,455,835,4836
126511,635,1195,6048
126511,765,1455,6854
128307,195,315,2016
128307,225,375,2420
128307,265,455,3024
128307,285,495,3226
128307,335,595,3629
128307,365,655,4030
128307,455,835,4836
128307,635,1195,6048
128307,765,1455,6854
128615,195,315,2016
128615,225,375,2420
128615,265,455,3024
128615,285,495,3226
128615,335,595,3629
128615,365,655,4030
128615,455,835,4836
128615,635,1195,6048
128615,765,1455,6854
126555,195,315,2016
126555,225,375,2420
126555,265,455,3024
126555,285,495,3226
126555,335,595,3629
126555,365,655,4030
126555,455,835,4836
126555,635,1195,6048
126555,765,1455,6854
126566,195,315,2016
126566,225,375,2420
126566,265,455,3024
126566,285,495,3226
126566,335,595,3629
126566,365,655,4030
126566,455,835,4836
126566,635,1195,6048
126566,765,1455,6854
127545,195,315,2016
127545,225,375,2420
127545,265,455,3024
127545,285,495,3226
127545,335,595,3629
127545,365,655,4030
127545,455,835,4836
127545,635,1195,6048
127545,765,1455,6854
126577,195,315,2016
126577,225,375,2420
126577,265,455,3024
126577,285,495,3226
126577,335,595,3629
126577,365,655,4030
126577,455,835,4836
126577,635,1195,6048
126577,765,1455,6854
128461,195,315,2016
128461,225,375,2420
128461,265,455,3024
128461,285,495,3226
128461,335,595,3629
128461,365,655,4030
128461,455,835,4836
128461,635,1195,6048
128461,765,1455,6854
128472,195,315,2016
128472,225,375,2420
128472,265,455,3024
128472,285,495,3226
128472,335,595,3629
128472,365,655,4030
128472,455,835,4836
128472,635,1195,6048
128472,765,1455,6854
128483,195,315,2016
128483,225,375,2420
128483,265,455,3024
128483,285,495,3226
128483,335,595,3629
128483,365,655,4030
128483,455,835,4836
128483,635,1195,6048
128483,765,1455,6854
25861,95,95,30
25861,85,85,24
25861,305,545,2430
25861,325,585,2632
25861,375,685,2936
25861,405,745,3040
25861,495,925,3648
25861,675,1285,4860
25863,95,95,30
25863,125,125,36
25863,455,745,4030
25863,545,925,4836
25863,725,1285,6048
25863,855,1545,6854
25869,95,95,30
25869,125,125,36
25869,395,685,2936
25869,425,745,3040
25869,515,925,3648
25869,695,1285,4860
25869,825,1545,5468
25871,95,95,30
25871,85,85,24
25871,305,545,2430
25871,325,585,2632
25871,375,685,2936
25871,405,745,3040
25871,495,925,3648
25871,675,1285,4860
25873,95,95,30
25873,85,85,24
25873,425,785,3046
25873,535,1005,3654
25873,605,1145,4060
25873,765,1465,4872
25875,265,465,2024
25875,305,545,2430
25875,325,585,2632
25875,375,685,2936
25875,405,745,3040
25875,495,925,3648
25875,675,1285,4860
25875,805,1545,5468
25879,265,465,2024
25879,305,545,2430
25879,325,585,2632
25879,375,685,2936
25879,405,745,3040
25879,495,925,3648
25879,675,1285,4860
25879,805,1545,5468
25882,265,465,2024
25882,305,545,2430
25882,325,585,2632
25882,375,685,2936
25882,405,745,3040
25882,495,925,3648
25882,675,1285,4860
25882,805,1545,5468
25884,95,95,30
25884,85,85,24
25884,305,545,2430
25884,325,585,2632
25884,375,685,2936
25884,405,745,3040
25884,495,925,3648
25884,675,1285,4860
25888,265,465,2024
25888,305,545,2430
25888,325,585,2632
25888,375,685,2936
25888,405,745,3040
25888,495,925,3648
25888,675,1285,4860
25888,805,1545,5468
25890,75,75,20
25890,85,85,24
25890,95,95,30
25890,305,545,2430
25890,325,585,2632
25890,375,685,2936
25890,405,745,3040
25890,495,925,3648
25890,675,1285,4860
25892,95,95,30
25892,85,85,24
25892,295,525,2030
25892,335,605,2436
25892,425,785,3046
25892,535,1005,3654
25892,605,1145,4060
25894,75,75,20
25894,85,85,24
25894,95,95,30
25894,305,545,2430
25894,325,585,2632
25894,375,685,2936
25894,405,745,3040
25894,495,925,3648
25894,675,1285,4860
25900,295,525,2030
25900,335,605,2436
25900,425,785,3046
25900,535,1005,3654
25900,605,1145,4060
25900,765,1465,4872
25902,265,465,2024
25902,305,545,2430
25902,325,585,2632
25902,375,685,2936
25902,405,745,3040
25902,495,925,3648
25902,675,1285,4860
25902,805,1545,5468
25904,125,125,36
25904,95,95,30
25904,145,145,40
25904,305,545,2430
25904,325,585,2632
25904,375,685,2936
25904,405,745,3040
25904,495,925,3648
25904,675,1285,4860
25906,85,85,24
25906,95,95,30
25906,405,685,2936
25906,435,745,3040
25906,525,925,3648
25906,705,1285,4860
25906,835,1545,5468
25908,85,85,24
25908,95,95,30
25908,395,685,2936
25908,425,745,3040
25908,515,925,3648
25908,695,1285,4860
25908,825,1545,5468
25910,265,465,2024
25910,305,545,2430
25910,325,585,2632
25910,375,685,2936
25910,405,745,3040
25910,495,925,3648
25910,675,1285,4860
25910,805,1545,5468
25912,265,465,2024
25912,305,545,2430
25912,325,585,2632
25912,375,685,2936
25912,405,745,3040
25912,495,925,3648
25912,675,1285,4860
25912,805,1545,5468
25914,75,75,20
25914,85,85,24
25914,95,95,30
25914,305,545,2430
25914,325,585,2632
25914,375,685,2936
25914,405,745,3040
25914,495,925,3648
25914,675,1285,4860
23540,245,425,2024
23540,285,505,2430
23540,305,545,2632
23540,355,645,2936
23540,385,705,3040
23540,475,885,3648
23540,655,1245,4860
23540,785,1505,5468
23542,345,565,3624
23542,435,745,4630
23542,545,965,5436
23542,615,1105,6040
23542,775,1425,7248
23544,315,565,2436
23544,405,745,3046
23544,515,965,3654
23544,585,1105,4060
23544,745,1425,4872
23546,285,505,2430
23546,305,545,2632
23546,355,645,2936
23546,385,705,3040
23546,475,885,3648
23546,655,1245,4860
23546,785,1505,5468
23548,315,565,2436
23548,405,745,3046
23548,515,965,3654
23548,585,1105,4060
23548,745,1425,4872
23550,355,645,2936
23550,385,705,3040
23550,475,885,3648
23550,655,1245,4860
23550,785,1505,5468
23552,245,425,2024
23552,285,505,2430
23552,305,545,2632
23552,355,645,2936
23552,385,705,3040
23552,475,885,3648
23552,655,1245,4860
23552,785,1505,5468
23554,245,425,2024
23554,285,505,2430
23554,305,545,2632
23554,355,645,2936
23554,385,705,3040
23554,475,885,3648
23554,655,1245,4860
23554,785,1505,5468
23556,315,565,2436
23556,405,745,3046
23556,515,965,3654
23556,585,1105,4060
23556,745,1425,4872
23558,335,565,3624
23558,425,745,4630
23558,535,965,5436
23558,605,1105,6040
23558,765,1425,7248
23560,335,565,2436
23560,425,745,3046
23560,535,965,3654
23560,605,1105,4060
23560,765,1425,4872
23562,385,645,2936
23562,415,705,3040
23562,505,885,3648
23562,685,1245,4860
23562,815,1505,5468
23564,245,425,2024
23564,285,505,2430
23564,305,545,2632
23564,355,645,2936
23564,385,705,3040
23564,475,885,3648
23564,655,1245,4860
23564,785,1505,5468
29948,245,415,2020
29948,265,455,2424
29948,335,595,3030
29948,395,715,3636
29948,455,835,4040
29948,565,1055,4848
29948,775,1475,6060
29950,245,415,2020
29950,265,455,2424
29950,335,595,3030
29950,395,715,3636
29950,455,835,4040
29950,565,1055,4848
29950,775,1475,6060
29952,215,355,2016
29952,245,415,2420
29952,285,495,3024
29952,305,535,3226
29952,355,635,3629
29952,385,695,4030
29952,475,875,4836
29952,655,1235,6048
29952,785,1495,6854
29954,245,415,2020
29954,265,455,2424
29954,335,595,3030
29954,395,715,3636
29954,455,835,4040
29954,565,1055,4848
29954,775,1475,6060
29956,215,355,1620
29956,245,415,2024
29956,285,495,2430
29956,305,535,2632
29956,355,635,2936
29956,385,695,3040
29956,475,875,3648
29956,655,1235,4860
29956,785,1495,5468
29958,215,355,2016
29958,245,415,2420
29958,285,495,3024
29958,305,535,3226
29958,355,635,3629
29958,385,695,4030
29958,475,875,4836
29958,655,1235,6048
29958,785,1495,6854
29960,235,395,1624
29960,275,475,2030
29960,315,555,2436
29960,405,735,3046
29960,515,955,3654
29960,585,1095,4060
29960,745,1415,4872
29962,245,415,2020
29962,265,455,2424
29962,335,595,3030
29962,395,715,3636
29962,455,835,4040
29962,565,1055,4848
29962,775,1475,6060
29964,235,395,1624
29964,275,475,2030
29964,315,555,2436
29964,405,735,3046
29964,515,955,3654
29964,585,1095,4060
29964,745,1415,4872
28801,315,565,3624
28801,405,745,4630
28801,515,965,5436
28801,585,1105,6040
28801,745,1425,7248
28803,315,505,3024
28803,335,545,3226
28803,385,645,3629
28803,415,705,4030
28803,505,885,4836
28803,685,1245,6048
28803,815,1505,6854
28805,285,505,2430
28805,305,545,2632
28805,355,645,2936
28805,385,705,3040
28805,475,885,3648
28805,655,1245,4860
28805,785,1505,5468
28807,285,505,2430
28807,305,545,2632
28807,355,645,2936
28807,385,705,3040
28807,475,885,3648
28807,655,1245,4860
28807,785,1505,5468
22578,215,355,1620
22578,245,415,2024
22578,285,495,2430
22578,305,535,2632
22578,355,635,2936
22578,385,695,3040
22578,475,875,3648
22578,655,1235,4860
22578,785,1495,5468
22579,215,355,1620
22579,245,415,2024
22579,285,495,2430
22579,305,535,2632
22579,355,635,2936
22579,385,695,3040
22579,475,875,3648
22579,655,1235,4860
22579,785,1495,5468
22580,215,355,2016
22580,245,415,2420
22580,285,495,3024
22580,305,535,3226
22580,355,635,3629
22580,385,695,4030
22580,475,875,4836
22580,655,1235,6048
22581,215,355,2016
22581,245,415,2420
22581,285,495,3024
22581,305,535,3226
22581,355,635,3629
22581,385,695,4030
22581,475,875,4836
22581,655,1235,6048
22581,785,1495,6854
22582,215,355,1620
22582,245,415,2024
22582,285,495,2430
22582,305,535,2632
22582,355,635,2936
22582,385,695,3040
22582,475,875,3648
22582,655,1235,4860
22582,785,1495,5468
22583,235,395,1624
22583,275,475,2030
22583,315,555,2436
22583,405,735,3046
22583,515,955,3654
22583,585,1095,4060
22583,745,1415,4872
22584,215,355,2016
22584,245,415,2420
22584,285,495,3024
22584,305,535,3226
22584,355,635,3629
22584,385,695,4030
22584,475,875,4836
22584,655,1235,6048
22584,785,1495,6854
22585,215,355,2016
22585,245,415,2420
22585,285,495,3024
22585,305,535,3226
22585,355,635,3629
22585,385,695,4030
22585,475,875,4836
22585,655,1235,6048
22585,785,1495,6854
195399,215,355,1620
195399,245,415,2024
195399,285,495,2430
195399,305,535,2632
195399,355,635,2936
195399,385,695,3040
195399,475,875,3648
195399,655,1235,4860
195399,785,1495,5468
22586,215,355,1620
22586,245,415,2024
22586,285,495,2430
22586,305,535,2632
22586,355,635,2936
22586,385,695,3040
22586,475,875,3648
22586,655,1235,4860
22586,785,1495,5468
22587,215,355,1620
22587,245,415,2024
22587,285,495,2430
22587,305,535,2632
22587,355,635,2936
22587,385,695,3040
22587,475,875,3648
22587,655,1235,4860
22587,785,1495,5468
22588,215,355,1620
22588,245,415,2024
22588,285,495,2430
22588,305,535,2632
22588,355,635,2936
22588,385,695,3040
22588,475,875,3648
22588,655,1235,4860
22588,785,1495,5468
22589,215,355,1620
22589,245,415,2024
22589,285,495,2430
22589,305,535,2632
22589,355,635,2936
22589,385,695,3040
22589,475,875,3648
22589,655,1235,4860
22589,785,1495,5468
22590,215,355,1620
22590,245,415,2024
22590,285,495,2430
22590,305,535,2632
22590,355,635,2936
22590,385,695,3040
22590,475,875,3648
22590,655,1235,4860
22590,785,1495,5468
195446,145,145,40
195446,125,125,36
195446,95,95,30
195446,85,85,24
195446,285,495,3024
195446,305,535,3226
195446,355,635,3629
195446,385,695,4030
195446,475,875,4836
195446,655,1235,6048
22591,215,355,1620
22591,245,415,2024
22591,285,495,2430
22591,305,535,2632
22591,355,635,2936
22591,385,695,3040
22591,475,875,3648
22591,655,1235,4860
22591,785,1495,5468
22592,215,355,1620
22592,245,415,2024
22592,285,495,2430
22592,305,535,2632
22592,355,635,2936
22592,385,695,3040
